RegionID,SizeRank,RegionNames,RegionType,StateName,11/30/2023
394823,386,Mankato - MN,msa,MN,394655.7849
394794,387,Lima - OH,msa,OH,276805.7864
753915,388,Salem - OH,msa,OH,256546.3202
395166,389,Truckee - CA,msa,CA,1090046.042
395080,390,Sebring - FL,msa,FL,518853.0864
394689,392,Hot Springs - AR,msa,AR,578322.9497
394302,393,Adrian - MI,msa,MI,304219.6141
395090,394,Shelby - NC,msa,NC,408650.144
394542,396,Dubuque - IA,msa,IA,434185.4855
394852,397,Meridian - MS,msa,MS,309940.641
753912,398,Pinehurst - NC,msa,NC,609502.0256
394953,399,Paducah - KY,msa,KY,383339.7012
395190,400,Victoria - TX,msa,TX,425254.3331
395038,401,Rome - GA,msa,GA,137465.9946
395086,402,Sevierville - TN,msa,TN,1073444.131
394882,403,Moses Lake - WA,msa,WA,498745.0418
394340,404,Ashtabula - OH,msa,OH,247802.6792
394441,405,Cape Girardeau - MO,msa,MO,406686.0805
394311,406,Albertville - AL,msa,AL,490282.9439
394580,407,Fairbanks - AK,msa,AK,426722.2125
394410,408,Brainerd - MN,msa,MN,510678.7215
394513,409,Cumberland - MD,msa,MD,221818.0916
394928,410,Ocean City - NJ,msa,NJ,1860278.743
394505,411,Corvallis - OR,msa,OR,664062.486
394988,412,Pocatello - ID,msa,ID,433209.2673
394501,413,Corning - NY,msa,NY,214918.8068
394911,414,New Philadelphia - OH,msa,OH,336188.2124
753887,417,Hermiston - OR,msa,OR,406900.9463
394469,418,Clarksburg - WV,msa,WV,310183.5394
394964,419,Parkersburg - WV,msa,WV,308760.9606
394373,420,Beaver Dam - WI,msa,WI,336051.0457
394980,421,Pine Bluff - AR,msa,AR,272099.7264
394641,422,Grants Pass - OR,msa,OR,583454.3104
394511,424,Cullman - AL,msa,AL,489566.812
395248,426,Zanesville - OH,msa,OH,324465.607
394907,427,New Castle - PA,msa,PA,210114.0326
394925,428,Oak Harbor - WA,msa,WA,774042.2359
394942,429,Orangeburg - SC,msa,SC,276613.7035
395212,430,Watertown - WI,msa,WI,414437.0151
394847,431,Meadville - PA,msa,PA,236283.472
394568,432,Elmira - NY,msa,NY,239820.664
394644,433,Great Falls - MT,msa,MT,419358.5723
395042,435,Russellville - AR,msa,AR,363932.7173
394704,436,Indiana - PA,msa,PA,237030.5304
394859,437,Midland - MI,msa,MI,350943.466
394755,438,Kokomo - IN,msa,IN,284026.8699
394395,439,Bloomsburg - PA,msa,PA,380048.3327
394675,441,Helena - MT,msa,MT,594520.1205
394744,442,Key West - FL,msa,FL,2908775.744
395145,443,Talladega - AL,msa,AL,406179.0192
395133,444,Stillwater - OK,msa,OK,503694.755
394489,445,Columbus - IN,msa,IN,471063.9651
394345,446,Athens - TX,msa,TX,951208.6537
394452,447,Centralia - WA,msa,WA,547968.5812
394822,448,Manitowoc - WI,msa,WI,263598.7445
394682,449,Hinesville - GA,msa,GA,335225.1998
395205,451,Warsaw - IN,msa,IN,479801.9094
394986,452,Plattsburgh - NY,msa,NY,247950.0635
395126,453,Statesboro - GA,msa,GA,430021.8413
394445,454,Casper - WY,msa,WY,427192.4148
395231,455,Wilson - NC,msa,NC,373858.4392
753881,456,Glenwood Springs - CO,msa,CO,5285843.143
395085,457,Seneca - SC,msa,SC,946986.8506
394866,458,Minot - ND,msa,ND,385480.232
394936,459,Olean - NY,msa,NY,206918.7028
394465,460,Chillicothe - OH,msa,OH,335683.9332
395077,461,Searcy - AR,msa,AR,388278.6477
394638,462,Grand Island - NE,msa,NE,361608.4458
394994,463,Port Angeles - WA,msa,WA,565804.3458
394350,464,Auburn - NY,msa,NY,248021.747
394699,465,Huntsville - TX,msa,TX,423107.6394
394738,466,Keene - NH,msa,NH,521537.8357
394674,467,Heber - UT,msa,UT,2058493.283
395010,468,Quincy - IL,msa,IL,329217.5733
395062,469,Sandusky - OH,msa,OH,331815.4507
394593,470,Findlay - OH,msa,OH,358612.1934
394614,471,Frankfort - KY,msa,KY,366310.3094
394298,473,Aberdeen - WA,msa,WA,409424.7731
394999,474,Portsmouth - OH,msa,OH,247014.4444
395106,475,Somerset - PA,msa,PA,245344.1953
753893,477,Jefferson - GA,msa,GA,486109.962
394736,478,Kapaa - HI,msa,HI,1309079.991
394955,479,Palatka - FL,msa,FL,397742.1302
394683,481,Hobbs - NM,msa,NM,349727.6574
395088,482,Shawnee - OK,msa,OK,303327.6278
394884,484,Mount Airy - NC,msa,NC,414368.3444
395132,485,Stevens Point - WI,msa,WI,302052.0932
394647,486,Greeneville - TN,msa,TN,440436.5803
394655,488,Greenwood - SC,msa,SC,440287.2791
394764,489,Lake City - FL,msa,FL,439540.5888
394752,490,Klamath Falls - OR,msa,OR,427649.6999
394877,491,Morehead City - NC,msa,NC,1203839.312
394472,492,Clearlake - CA,msa,CA,539516.5007
394305,493,Alamogordo - NM,msa,NM,334044.3535
395027,494,Roanoke Rapids - NC,msa,NC,262507.5122
394587,495,Farmington - MO,msa,MO,340541.0217
394897,496,Muskogee - OK,msa,OK,291142.4835
394826,497,Marion - IN,msa,IN,240655.1077
394586,498,Faribault - MN,msa,MN,421392.3028
395021,499,Richmond - IN,msa,IN,276075.687
394829,500,Marquette - MI,msa,MI,292320.9353
394922,501,North Wilkesboro - NC,msa,NC,344867.871
394885,502,Mount Pleasant - MI,msa,MI,260356.7524
394827,504,Marion - OH,msa,OH,283978.4804
394360,505,Baraboo - WI,msa,WI,412779.1236
395016,506,Red Bluff - CA,msa,CA,460171.2659
394825,507,Marinette - WI,msa,WI,257548.3799
395040,509,Roswell - NM,msa,NM,354243.8019
395092,510,Shelton - WA,msa,WA,593906.7341
394540,511,Dublin - GA,msa,GA,370264.4864
395105,513,Somerset - KY,msa,KY,410905.2417
394496,514,Coos Bay - OR,msa,OR,458787.4966
394600,515,Forest City - NC,msa,NC,502696.397
395020,517,Rexburg - ID,msa,ID,514293.9669
394787,518,Lewiston - ID,msa,ID,450069.5439
394759,519,Laconia - NH,msa,NH,891079.6422
394629,520,Georgetown - SC,msa,SC,1323906.984
394343,521,Athens - OH,msa,OH,292338.1484
395063,522,Sanford - NC,msa,NC,437784.3746
394570,523,Enid - OK,msa,OK,302267.9113
394889,524,Mount Vernon - OH,msa,OH,417150.4721
395199,525,Walla Walla - WA,msa,WA,539253.3278
394309,526,Albemarle - NC,msa,NC,443641.7633
394701,527,Hutchinson - KS,msa,KS,304158.5173
394693,528,Hudson - NY,msa,NY,738220.7603
394631,531,Gillette - WY,msa,WY,435123.4737
395136,532,Sturgis - MI,msa,MI,286360.6618
395044,533,Rutland - VT,msa,VT,429742.6523
394509,534,Crossville - TN,msa,TN,573369.295
395071,536,Sayre - PA,msa,PA,253142.7988
395049,537,Salina - KS,msa,KS,310739.6908
753903,538,Marietta - OH,msa,OH,292859.9583
394591,539,Fergus Falls - MN,msa,MN,400001.9097
394362,540,Barre - VT,msa,VT,509000.0979
394618,541,Fremont - OH,msa,OH,225428.1296
394939,542,Oneonta - NY,msa,NY,277416.3412
394923,544,Norwalk - OH,msa,OH,227618.8662
394365,545,Batavia - NY,msa,NY,239127.3765
394336,546,Ardmore - OK,msa,OK,416815.3967
394956,547,Palestine - TX,msa,TX,351738.406
394605,548,Fort Madison - IA,msa,IA,189116.6963
394456,549,Charleston - IL,msa,IL,206053.1552
394592,550,Fernley - NV,msa,NV,544755.9376
394444,551,Carson City - NV,msa,NV,775232.1025
394432,553,Calhoun - GA,msa,GA,425998.0917
753877,554,Cullowhee - NC,msa,NC,1789635.4
394582,556,Fairmont - WV,msa,WV,255818.3713
394940,557,Ontario - OR,msa,OR,453329.0031
394977,559,Picayune - MS,msa,MS,363346.456
395131,560,Sterling - IL,msa,IL,179132.676
394411,561,Branson - MO,msa,MO,524083.6892
394446,562,Cedar City - UT,msa,UT,528160.7639
395216,563,Waycross - GA,msa,GA,315292.5637
394951,564,Oxford - MS,msa,MS,693764.9589
394721,565,Jasper - IN,msa,IN,309187.258
394556,566,Edwards - CO,msa,CO,3723080.384
394547,567,Durango - CO,msa,CO,1178991.978
394750,568,Kinston - NC,msa,NC,291673.0351
753920,569,Sonora - CA,msa,CA,599194.6125
395157,570,Tiffin - OH,msa,OH,223094.1327
394989,572,Point Pleasant - WV,msa,OH,264149.4955
394566,573,Elko - NV,msa,NV,465212.4637
394517,574,Danville - KY,msa,KY,381416.9403
394632,575,Glasgow - KY,msa,KY,319070.6115
395122,576,St. Marys - GA,msa,GA,380120.293
394402,577,Boone - NC,msa,NC,935821.9474
395204,578,Warrensburg - MO,msa,MO,382406.7756
394634,579,Gloversville - NY,msa,NY,264126.2949
394604,580,Fort Leonard Wood - MO,msa,MO,293875.8721
394993,581,Poplar Bluff - MO,msa,MO,305269.36
394562,582,Elizabeth City - NC,msa,NC,366784.0352
394967,583,Payson - AZ,msa,AZ,704671.1247
394344,584,Athens - TN,msa,TN,395555.0575
394571,585,Enterprise - AL,msa,AL,392418.7527
394339,586,Ashland - OH,msa,OH,351357.7183
395073,587,Scottsboro - AL,msa,AL,437045.801
394861,588,Milledgeville - GA,msa,GA,436518.7796
