RegionID,SizeRank,RegionNames,RegionType,StateName,11/30/2023
394446,562,Cedar City - UT,msa,UT,429384.3073
395216,563,Waycross - GA,msa,GA,256245.5193
394951,564,Oxford - MS,msa,MS,488525.6604
394721,565,Jasper - IN,msa,IN,272985.2646
394556,566,Edwards - CO,msa,CO,2000324.241
394547,567,Durango - CO,msa,CO,904558.4762
394750,568,Kinston - NC,msa,NC,238548.4116
753920,569,Sonora - CA,msa,CA,486992.8087
395157,570,Tiffin - OH,msa,OH,194460.4759
394366,571,Batesville - AR,msa,AR,240822.9267
394989,572,Point Pleasant - WV,msa,OH,192020.3275
394566,573,Elko - NV,msa,NV,395483.12
394517,574,Danville - KY,msa,KY,280582.2662
394632,575,Glasgow - KY,msa,KY,253242.5025
395122,576,St. Marys - GA,msa,GA,347867.7101
394402,577,Boone - NC,msa,NC,704785.3356
395204,578,Warrensburg - MO,msa,MO,314892.3542
394634,579,Gloversville - NY,msa,NY,229201.5494
394604,580,Fort Leonard Wood - MO,msa,MO,244658.6529
394993,581,Poplar Bluff - MO,msa,MO,215336.6454
394562,582,Elizabeth City - NC,msa,NC,331094.3353
394967,583,Payson - AZ,msa,AZ,577067.5276
394344,584,Athens - TN,msa,TN,334261.5123
394571,585,Enterprise - AL,msa,AL,321533.0034
394339,586,Ashland - OH,msa,OH,276363.6339
395073,587,Scottsboro - AL,msa,AL,328504.0679
394861,588,Milledgeville - GA,msa,GA,302747.0682
394742,589,Kerrville - TX,msa,TX,581713.8956
394363,590,Bartlesville - OK,msa,OK,276013.2574
394985,591,Platteville - WI,msa,WI,226176.1243
394503,592,Corsicana - TX,msa,TX,329140.9205
394652,593,Greenville - OH,msa,OH,248973.8276
395029,594,Rochelle - IL,msa,IL,243208.4897
394933,597,Oil City - PA,msa,PA,139881.6953
394838,598,Mason City - IA,msa,IA,255092.6153
394717,599,Jacksonville - TX,msa,TX,395074.1749
394625,600,Galesburg - IL,msa,IL,151091.791
394954,601,Pahrump - NV,msa,NV,397984.8488
394963,602,Paris - TX,msa,TX,328014.9967
395234,603,Winona - MN,msa,MN,304041.8429
753905,604,Newport - OR,msa,OR,666365.7352
394878,605,Morgan City - LA,msa,LA,177986.0715
395091,606,Shelbyville - TN,msa,TN,395167.4015
394326,607,Amsterdam - NY,msa,NY,201525.0656
753911,608,Ozark - AL,msa,AL,257452.7274
394316,609,Alice - TX,msa,TX,282101.4748
394628,610,Gardnerville Ranchos - NV,msa,NV,884649.9183
394608,611,Fort Polk South - LA,msa,LA,260842.45
394437,612,Ca-¦on City - CO,msa,CO,391932.6041
394903,613,Natchez - MS,msa,LA,250368.7074
394906,614,New Castle - IN,msa,IN,207602.2074
394478,615,Clovis - NM,msa,NM,283454.8844
394919,616,Norfolk - NE,msa,NE,280561.6375
394431,617,Cadillac - MI,msa,MI,269025.4516
395043,618,Ruston - LA,msa,LA,334360.878
395097,619,Sidney - OH,msa,OH,276170.1829
395008,620,Pullman - WA,msa,WA,422534.2724
394819,621,Malone - NY,msa,NY,181474.3698
394527,622,Del Rio - TX,msa,TX,330753.3952
394391,623,Blackfoot - ID,msa,ID,350393.1114
395017,624,Red Wing - MN,msa,MN,361535.7762
394918,625,Nogales - AZ,msa,AZ,338479.114
395144,626,Tahlequah - OK,msa,OK,280066.6154
394739,627,Kendallville - IN,msa,IN,278157.0192
394876,628,Montrose - CO,msa,CO,566257.8647
394504,629,Cortland - NY,msa,NY,203217.1951
394887,630,Mount Sterling - KY,msa,KY,256615.9813
394477,631,Clinton - IA,msa,IA,212995.8272
753916,632,Sandpoint - ID,msa,ID,793957.426
753865,633,Bardstown - KY,msa,KY,344397.4281
395201,634,Wapakoneta - OH,msa,OH,264310.4523
394987,635,Plymouth - IN,msa,IN,286968.8717
394789,636,Lewistown - PA,msa,PA,206505.8178
394379,637,Bemidji - MN,msa,MN,304348.2095
394377,638,Bellefontaine - OH,msa,OH,277488.9717
395087,639,Seymour - IN,msa,IN,284330.2366
394426,640,Burley - ID,msa,ID,358448.8398
394548,641,Durant - OK,msa,OK,260858.9567
394883,642,Moultrie - GA,msa,GA,270015.5678
394398,643,Bogalusa - LA,msa,LA,219068.3079
394500,644,Cornelia - GA,msa,GA,383528.6412
753889,645,Hillsdale - MI,msa,MI,234224.8909
395155,646,Thomasville - GA,msa,GA,350899.2745
394961,647,Paragould - AR,msa,AR,255196.5872
394427,649,Burlington - IA,msa,IA,170875.9043
394817,650,Madisonville - KY,msa,KY,260786.6547
394850,651,Menomonie - WI,msa,WI,322593.7902
753918,652,Shawano - WI,msa,WI,294131.0314
395189,653,Vicksburg - MS,msa,MS,285625.9721
394375,654,Bedford - IN,msa,IN,267143.9016
395208,656,Washington - NC,msa,NC,341687.2741
394616,657,Freeport - IL,msa,IL,192454.3374
394667,658,Harrison - AR,msa,AR,287869.1107
395037,659,Rolla - MO,msa,MO,266700.6328
394482,660,Coldwater - MI,msa,MI,222834.4232
753904,661,Marion - NC,msa,NC,375540.7
394695,662,Huntingdon - PA,msa,PA,204405.2003
394567,663,Ellensburg - WA,msa,WA,638656.0754
394990,664,Ponca City - OK,msa,OK,206301.8212
394779,665,Lawrenceburg - TN,msa,TN,304843.5278
394842,666,McAlester - OK,msa,OK,268536.1337
394886,667,Mount Pleasant - TX,msa,TX,353809.0528
395228,668,Willmar - MN,msa,MN,290534.3833
395034,669,Rockingham - NC,msa,NC,254229.9683
394895,670,Muscatine - IA,msa,IA,254308.3765
394785,671,Lewisburg - PA,msa,PA,356196.2872
394349,672,Auburn - IN,msa,IN,276125.6126
394545,673,Duncan - OK,msa,OK,260185.1863
395081,674,Sedalia - MO,msa,MO,218419.4792
394448,675,Cedartown - GA,msa,GA,294829.4738
394677,676,Henderson - NC,msa,NC,296354.0524
394297,677,Aberdeen - SD,msa,SD,249993.0185
395032,678,Rock Springs - WY,msa,WY,310538.9334
394627,679,Garden City - KS,msa,KS,259495.3441
395129,680,Stephenville - TX,msa,TX,427301.845
394449,681,Celina - OH,msa,OH,283303.2794
395230,682,Wilmington - OH,msa,OH,292671.2983
394424,683,Bucyrus - OH,msa,OH,178620.5537
394319,684,Alma - MI,msa,MI,193059.0526
394558,685,El Campo - TX,msa,TX,300078.734
394891,686,Mountain Home - AR,msa,AR,350504.409
394624,687,Gainesville - TX,msa,TX,478193.5426
395158,688,Tifton - GA,msa,GA,325311.715
394397,689,Blytheville - AR,msa,AR,192181.6752
394845,690,McMinnville - TN,msa,TN,349234.5922
394341,691,Astoria - OR,msa,OR,624543.7051
394409,692,Bradford - PA,msa,PA,137708.8478
394844,694,McComb - MS,msa,MS,226834.849
753866,695,Big Stone Gap - VA,msa,VA,180463.5916
394833,696,Marshalltown - IA,msa,IA,201127.7228
394384,697,Big Rapids - MI,msa,MI,261640.1897
394354,698,Austin - MN,msa,MN,255356.9207
395219,700,West Plains - MO,msa,MO,270366.0652
394934,701,Okeechobee - FL,msa,FL,359648.1012
394690,702,Houghton - MI,msa,MI,222694.2251
394881,703,Moscow - ID,msa,ID,479746.8357
394476,704,Clewiston - FL,msa,FL,328041.6698
395026,705,Riverton - WY,msa,WY,374106.681
394560,706,El Dorado - AR,msa,AR,278822.2724
395083,707,Selma - AL,msa,AL,168928.3608
394981,708,Pittsburg - KS,msa,KS,211649.9185
394663,709,Hannibal - MO,msa,MO,248674.7133
395203,710,Warren - PA,msa,PA,164675.8769
394315,711,Alexandria - MN,msa,MN,383498.2567
395178,712,Urbana - OH,msa,OH,271215.8716
394654,713,Greenwood - MS,msa,MS,193620.3052
394434,714,Cambridge - OH,msa,OH,213009.9424
395227,715,Williston - ND,msa,ND,353253.1089
394526,716,Defiance - OH,msa,OH,207289.7807
395099,717,Sikeston - MO,msa,MO,206250.6432
395046,718,Safford - AZ,msa,AZ,315563.3979
394300,720,Ada - OK,msa,OK,282886.4977
394422,721,Brownwood - TX,msa,TX,319203.6574
394507,722,Crawfordsville - IN,msa,IN,251973.0492
394801,723,Logansport - IN,msa,IN,170930.4145
395072,724,Scottsbluff - NE,msa,NE,222599.3942
394914,726,Newberry - SC,msa,SC,381937.7196
394799,727,Lock Haven - PA,msa,PA,214046.5558
394554,729,Easton - MD,msa,MD,632071.4695
394948,730,Owatonna - MN,msa,MN,302838.6488
394771,733,Laramie - WY,msa,WY,396276.7386
394894,734,Murray - KY,msa,KY,293271.3652
394617,735,Fremont - NE,msa,NE,272062.9181
394382,736,Bennington - VT,msa,VT,543968.5341
395069,738,Sault Ste. Marie - MI,msa,MI,201858.8877
394436,739,Campbellsville - KY,msa,KY,226606.5242
394573,742,Escanaba - MI,msa,MI,206418.1862
394840,743,Mayfield - KY,msa,KY,235280.4053
394745,744,Kill Devil Hills - NC,msa,NC,693487.9782
395137,745,Sulphur Springs - TX,msa,TX,346347.0419
394702,746,Hutchinson - MN,msa,MN,305950.327
394506,747,Coshocton - OH,msa,OH,224955.721
394696,748,Huntington - IN,msa,IN,235145.8518
395192,750,Vincennes - IN,msa,IN,223169.8193
394370,751,Bay City - TX,msa,TX,297104.5019
394920,752,North Platte - NE,msa,NE,244629.7914
394973,753,Peru - IN,msa,IN,167344.9325
394992,754,Pontiac - IL,msa,IL,180174.8079
394781,755,Lebanon - MO,msa,MO,278096.682
394915,756,Newport - TN,msa,TN,309135.7025
394525,757,Decatur - IN,msa,IN,253488.9641
395191,758,Vidalia - GA,msa,GA,295998.9012
394413,759,Brenham - TX,msa,TX,493647.7975
395187,760,Vernal - UT,msa,UT,343074.866
394947,762,Ottumwa - IA,msa,IA,177154.2661
394430,764,Butte - MT,msa,MT,356135.2791
394499,765,Corinth - MS,msa,MS,258109.4814
394417,766,Brookhaven - MS,msa,MS,308346.8929
394569,767,Emporia - KS,msa,KS,220077.6318
394713,768,Jackson - WY,msa,WY,2533962.039
394385,770,Big Spring - TX,msa,TX,259326.3143
394557,771,Effingham - IL,msa,IL,267661.5685
394536,772,Dodge City - KS,msa,KS,239829.4469
394331,774,Angola - IN,msa,IN,439432.1075
394535,775,Dixon - IL,msa,IL,193008.4533
394777,776,Laurinburg - NC,msa,NC,251620.0173
395149,777,Taos - NM,msa,NM,645863.6976
394419,778,Brookings - SD,msa,SD,300048.1465
394324,779,Americus - GA,msa,GA,223355.6741
394491,780,Columbus - NE,msa,NE,296397.0088
395150,781,Taylorville - IL,msa,IL,150807.6742
394335,782,Arcadia - FL,msa,FL,363577.1096
394786,783,Lewisburg - TN,msa,TN,399517.9965
395084,784,Seneca Falls - NY,msa,NY,221556.6283
394533,785,Dickinson - ND,msa,ND,299987.1371
395207,787,Washington - IN,msa,IN,266634.7095
753902,789,Malvern - AR,msa,AR,251454.3177
394613,790,Frankfort - IN,msa,IN,232986.7417
394815,791,Madison - IN,msa,IN,284284.9493
394414,792,Brevard - NC,msa,NC,709607.7614
395141,793,Susanville - CA,msa,CA,314896.33
394984,795,Plainview - TX,msa,TX,200741.3625
753878,797,Dayton - TN,msa,TN,348848.218
753892,798,Jackson - OH,msa,OH,213773.2914
394433,799,Cambridge - MD,msa,MD,341935.203
394730,802,Juneau - AK,msa,AK,586537.1479
394481,803,Coffeyville - KS,msa,KS,150307.9364
394383,805,Berlin - NH,msa,NH,271042.8515
394473,806,Cleveland - MS,msa,MS,298761.1703
394670,807,Hastings - NE,msa,NE,246695.9348
394749,809,Kingsville - TX,msa,TX,228687.0004
395196,810,Wabash - IN,msa,IN,204526.298
753871,811,Breckenridge - CO,msa,CO,1872612.444
394310,814,Albert Lea - MN,msa,MN,232423.5842
395093,815,Sheridan - WY,msa,WY,520943.1215
395176,816,Union City - TN,msa,TN,255800.9278
394855,817,Miami - OK,msa,OK,221442.2514
394708,818,Iron Mountain - MI,msa,MI,207342.9265
394725,819,Jesup - GA,msa,GA,293877.69
394846,820,McPherson - KS,msa,KS,263261.9623
394751,821,Kirksville - MO,msa,MO,230671.9795
753901,822,Ludington - MI,msa,MI,301206.8328
394320,824,Alpena - MI,msa,MI,201171.7705
395206,825,Washington Court House - OH,msa,OH,259713.9013
394673,826,Hays - KS,msa,KS,239510.088
394606,827,Fort Morgan - CO,msa,CO,357861.7519
395185,828,Van Wert - OH,msa,OH,193451.388
753926,831,Weatherford - OK,msa,OK,240537.8595
394892,832,Mountain Home - ID,msa,ID,369738.5114
394864,833,Mineral Wells - TX,msa,TX,508679.3258
395100,835,Silver City - NM,msa,NM,302358.7428
753879,836,Elkins - WV,msa,WV,183346.5985
394812,838,Macomb - IL,msa,IL,124260.0684
394435,839,Camden - AR,msa,AR,202466.3267
394921,841,North Vernon - IN,msa,IN,256015.1153
395154,843,Thomaston - GA,msa,GA,300501.8101
394642,845,Grants - NM,msa,NM,217038.3967
394615,847,Fredericksburg - TX,msa,TX,768685.2383
395159,848,Toccoa - GA,msa,GA,343339.093
753923,849,The Dalles - OR,msa,OR,442546.0951
394649,850,Greensburg - IN,msa,IN,296542.0741
394706,851,Indianola - MS,msa,MS,117395.2876
394758,852,La Grande - OR,msa,OR,376992.6272
753909,854,Ottawa - KS,msa,KS,281946.0581
394912,855,New Ulm - MN,msa,MN,237718.6674
394791,856,Lexington - NE,msa,NE,231244.1384
394643,857,Great Bend - KS,msa,KS,174210.2823
395110,858,Spearfish - SD,msa,SD,507056.4947
395214,859,Wauchula - FL,msa,FL,291277.8896
394830,860,Marshall - MN,msa,MN,233836.1495
394854,862,Mexico - MO,msa,MO,201452.9484
394584,863,Fallon - NV,msa,NV,416949.3271
394322,864,Altus - OK,msa,OK,257033.6221
753884,866,Hailey - ID,msa,ID,1938448.294
753921,867,Steamboat Springs - CO,msa,CO,1746494.809
395138,868,Summerville - GA,msa,GA,287196.3498
394869,869,Moberly - MO,msa,MO,224915.5572
394858,870,Middlesborough - KY,msa,KY,169918.1061
395236,871,Woodward - OK,msa,OK,222902.1031
395004,872,Prineville - OR,msa,OR,575127.4054
394687,875,Hood River - OR,msa,OR,789791.1284
394494,877,Connersville - IN,msa,IN,193198.6679
394868,878,Mitchell - SD,msa,SD,271544.2775
394418,880,Brookings - OR,msa,OR,612247.8769
395198,882,Wahpeton - ND,msa,ND,239503.7975
394564,884,Elk City - OK,msa,OK,246130.9069
394793,885,Liberal - KS,msa,KS,166381.971
395239,885,Worthington - MN,msa,MN,266940.2097
394945,887,Oskaloosa - IA,msa,IA,224742.4586
394959,888,Pampa - TX,msa,TX,196052.5887
394470,889,Clarksdale - MS,msa,MS,98378.0897
395130,890,Sterling - CO,msa,CO,313184.4839
394371,891,Beatrice - NE,msa,NE,245535.4739
394718,892,Jamestown - ND,msa,ND,260700.4983
394656,894,Grenada - MS,msa,MS,252455.1265
394837,895,Maryville - MO,msa,MO,243028.6832
394337,896,Arkadelphia - AR,msa,AR,232161.6966
394659,898,Guymon - OK,msa,OK,219429.4026
394403,899,Borger - TX,msa,TX,195668.0516
394979,900,Pierre - SD,msa,SD,285353.9952
395135,903,Storm Lake - IA,msa,IA,237847.001
394498,905,Cordele - GA,msa,GA,290957.9091
394578,906,Evanston - WY,msa,WY,353922.2587
753914,908,Port Lavaca - TX,msa,TX,324995.6021
753908,909,Othello - WA,msa,WA,339189.1876
753925,910,Vineyard Haven - MA,msa,MA,1848645.25
394965,911,Parsons - KS,msa,KS,135904.5995
394996,915,Portales - NM,msa,NM,222230.4722
394805,916,Los Alamos - NM,msa,NM,628662.0634
394330,920,Andrews - TX,msa,TX,340497.9798
395112,922,Spirit Lake - IA,msa,IA,494673.091
394594,923,Fitzgerald - GA,msa,GA,218244.131
753927,924,Winnemucca - NV,msa,NV,431616.4424
394841,925,Maysville - KY,msa,KY,241848.0549
395104,926,Snyder - TX,msa,TX,234479.4827
395111,928,Spencer - IA,msa,IA,228726.6723
394342,929,Atchison - KS,msa,KS,217746.1271
753880,930,Fairfield - IA,msa,IA,218390.3101
395186,932,Vermillion - SD,msa,SD,260612.7441
394743,936,Ketchikan - AK,msa,AK,477502.4724
753874,937,Craig - CO,msa,CO,343962.675
