RegionID,SizeRank,RegionNames,RegionType,StateName,11/30/2023
394820,131,Manchester - NH,msa,NH,461110.4115
394612,132,Fort Wayne - IN,msa,IN,211892.8087
394658,133,Gulfport - MS,msa,MS,194990.2933
395051,134,Salisbury - MD,msa,DE,409525.9107
394596,135,Flint - MI,msa,MI,177111.7834
394972,136,Peoria - IL,msa,IL,148422.0763
394439,137,Canton - OH,msa,OH,186607.2274
395070,138,Savannah - GA,msa,GA,293397.6882
394327,139,Anchorage - AK,msa,AK,364598.778
394372,140,Beaumont - TX,msa,TX,188169.2758
395096,141,Shreveport - LA,msa,LA,161903.213
395164,142,Trenton - NJ,msa,NJ,376889.2702
394875,143,Montgomery - AL,msa,AL,172528.4859
394520,144,Davenport - IA,msa,IL,176076.8275
395146,145,Tallahassee - FL,msa,FL,270065.144
394576,146,Eugene - OR,msa,OR,433604.8955
394901,147,Naples - FL,msa,FL,691377.9951
394332,148,Ann Arbor - MI,msa,MI,343253.1811
394927,149,Ocala - FL,msa,FL,277478.6759
394679,150,Hickory - NC,msa,NC,259820.3911
394697,151,Huntington - WV,msa,OH,151827.1351
394602,152,Fort Collins - CO,msa,CO,512233.9545
395033,153,Rockford - IL,msa,IL,178785.9661
394796,154,Lincoln - NE,msa,NE,274672.5889
394622,155,Gainesville - FL,msa,FL,294612.9966
394405,156,Boulder - CO,msa,CO,694691.9163
394646,157,Green Bay - WI,msa,WI,289614.1928
394488,158,Columbus - GA,msa,GA,162195.7335
395107,159,South Bend - IN,msa,IN,206396.3009
395109,160,Spartanburg - SC,msa,SC,246288.1596
394645,161,Greeley - CO,msa,CO,456543.5112
394808,162,Lubbock - TX,msa,TX,197247.8003
394471,163,Clarksville - TN,msa,TN,266849.7643
395028,164,Roanoke - VA,msa,VA,258946.5588
394579,165,Evansville - IN,msa,IN,210108.1739
394747,167,Kingsport - TN,msa,TN,233558.5238
394741,168,Kennewick - WA,msa,WA,385991.2689
395179,169,Utica - NY,msa,NY,191963.2366
394660,170,Hagerstown - MD,msa,MD,279765.7329
394543,171,Duluth - MN,msa,MN,243252.3248
394937,172,Olympia - WA,msa,WA,478257.3584
394803,173,Longview - TX,msa,TX,226463.4933
395229,174,Wilmington - NC,msa,NC,382684.9615
395061,175,San Luis Obispo - CA,msa,CA,845366.9066
753875,176,Crestview - FL,msa,FL,373676.0282
394851,177,Merced - CA,msa,CA,372676.2638
395197,178,Waco - TX,msa,TX,240235.1111
394447,179,Cedar Rapids - IA,msa,IA,203387.5932
394348,180,Atlantic City - NJ,msa,NJ,338656.0633
394412,181,Bremerton - WA,msa,WA,522587.0669
395103,182,Sioux Falls - SD,msa,SD,290517.4288
395065,183,Santa Cruz - CA,msa,CA,1222252.324
394572,184,Erie - PA,msa,PA,179677.1145
394924,185,Norwich - CT,msa,CT,355892.8456
394323,186,Amarillo - TX,msa,TX,207663.5593
394772,187,Laredo - TX,msa,TX,225146.5393
395171,188,Tuscaloosa - AL,msa,AL,229781.0342
394483,189,College Station - TX,msa,TX,276624.1772
394732,190,Kalamazoo - MI,msa,MI,236822.9749
394811,191,Lynchburg - VA,msa,VA,267485.0105
394455,192,Charleston - WV,msa,WV,144328.1271
395240,193,Yakima - WA,msa,WA,342658.8226
394585,194,Fargo - ND,msa,ND,262640.2382
394387,195,Binghamton - NY,msa,NY,164196.8729
394609,196,Fort Smith - AR,msa,AR,184256.2568
394334,197,Appleton - WI,msa,WI,268991.8877
395161,199,Topeka - KS,msa,KS,200287.81
394813,200,Macon - GA,msa,GA,165569.4997
395174,201,Tyler - TX,msa,TX,277170.0049
394361,202,Barnstable Town - MA,msa,MA,707120.1244
394519,203,Daphne - AL,msa,AL,329763.8574
394378,205,Bellingham - WA,msa,WA,596259.5609
394429,206,Burlington - VT,msa,VT,459910.8465
395030,207,Rochester - MN,msa,MN,277213.9382
753895,208,Lafayette - IN,msa,IN,233094.9068
394454,209,Champaign - IL,msa,IL,193637.9133
394848,210,Medford - OR,msa,OR,411460.9596
394459,212,Charlottesville - VA,msa,VA,381685.1609
394763,213,Lake Charles - LA,msa,LA,200091.6784
394773,214,Las Cruces - NM,msa,NM,271048.7865
394464,215,Chico - CA,msa,CA,402352.5941
394681,216,Hilton Head Island - SC,msa,SC,516156.6863
394346,217,Athens - GA,msa,GA,308163.0935
394765,218,Lake Havasu City - AZ,msa,AZ,368192.1635
394485,219,Columbia - MO,msa,MO,252264.3313
395114,220,Springfield - IL,msa,IL,177056.0391
394691,221,Houma - LA,msa,LA,206085.1688
394872,222,Monroe - LA,msa,LA,156726.8665
394565,223,Elkhart - IN,msa,IN,228754.6915
394726,224,Johnson City - TN,msa,TN,277776.287
395247,225,Yuma - AZ,msa,AZ,259451.4814
394623,226,Gainesville - GA,msa,GA,329977.9374
394716,227,Jacksonville - NC,msa,NC,251812.1897
394597,228,Florence - SC,msa,SC,177308.333
394680,229,Hilo - HI,msa,HI,552030.4456
395118,230,St. Cloud - MN,msa,MN,277501.0387
395011,231,Racine - WI,msa,WI,271087.4177
394380,232,Bend - OR,msa,OR,628182.2728
395047,233,Saginaw - MI,msa,MI,158569.1297
395202,234,Warner Robins - GA,msa,GA,204730.4095
395151,235,Terre Haute - IN,msa,IN,164295.2038
395162,236,Torrington - CT,msa,CT,360947.2456
395009,237,Punta Gorda - FL,msa,FL,397779.8162
394386,239,Billings - MT,msa,MT,372874.4241
395018,240,Redding - CA,msa,CA,360531.9336
394748,241,Kingston - NY,msa,NY,384034.8636
394960,242,Panama City - FL,msa,FL,324360.7366
394729,243,Joplin - MO,msa,MO,196926.6405
394539,244,Dover - DE,msa,DE,312697.7159
394559,245,El Centro - CA,msa,CA,318346.1901
394712,246,Jackson - TN,msa,TN,210448.1495
395246,247,Yuba City - CA,msa,CA,392947.6617
394406,248,Bowling Green - KY,msa,KY,242316.5271
395119,249,St. George - UT,msa,UT,455732.2368
394896,250,Muskegon - MI,msa,MI,225156.2094
394299,251,Abilene - TX,msa,TX,206646.2098
394707,252,Iowa City - IA,msa,IA,264941.133
394351,253,Auburn - AL,msa,AL,278389.3118
394860,254,Midland - TX,msa,TX,280382.7639
753869,255,Bloomington - IL,msa,IL,205312.9585
394671,255,Hattiesburg - MS,msa,MS,201618.5513
394944,257,Oshkosh - WI,msa,WI,250331.8334
394555,258,Eau Claire - WI,msa,WI,269777.0995
394651,259,Greenville - NC,msa,NC,232004.832
394428,260,Burlington - NC,msa,NC,276057.602
395210,261,Waterloo - IA,msa,IA,187057.3752
394480,262,Coeur d'Alene - ID,msa,ID,502717.4633
394553,263,East Stroudsburg - PA,msa,PA,273751.3546
395007,264,Pueblo - CO,msa,CO,299626.1867
394392,265,Blacksburg - VA,msa,VA,273270.0147
395215,266,Wausau - WI,msa,WI,217202.3431
394731,267,Kahului - HI,msa,HI,1033314.032
394720,268,Janesville - WI,msa,WI,240933.285
395170,269,Tupelo - MS,msa,MS,193838.5592
394393,270,Bloomington - IN,msa,IN,270029.2904
394930,271,Odessa - TX,msa,TX,228472.3614
394710,272,Jackson - MI,msa,MI,204983.4886
395125,273,State College - PA,msa,PA,293912.3246
395079,274,Sebastian - FL,msa,FL,394726.1647
394814,275,Madera - CA,msa,CA,378388.8348
394523,276,Decatur - AL,msa,AL,228291.2556
394453,277,Chambersburg - PA,msa,PA,251899.5328
395193,278,Vineland - NJ,msa,NJ,245989.949
394703,279,Idaho Falls - ID,msa,ID,342216.8892
394639,280,Grand Junction - CO,msa,CO,377517.8706
394563,281,Elizabethtown - KY,msa,KY,227762.3058
394917,282,Niles - MI,msa,MI,247589.0239
394873,283,Monroe - MI,msa,MI,234623.7742
395066,284,Santa Fe - NM,msa,NM,539684.8761
394493,285,Concord - NH,msa,NH,436575.7565
394314,286,Alexandria - LA,msa,LA,170039.0095
395163,287,Traverse City - MI,msa,MI,373249.2626
394359,288,Bangor - ME,msa,ME,258269.6277
394685,289,Homosassa Springs - FL,msa,FL,312686.4131
394662,290,Hanford - CA,msa,CA,325207.3259
394723,291,Jefferson City - MO,msa,MO,226987.1461
394598,292,Florence - AL,msa,AL,205110.4169
394537,293,Dothan - AL,msa,AL,183533.7622
394802,294,London - KY,msa,KY,167232.2882
394306,295,Albany - GA,msa,GA,142416.047
395102,297,Sioux City - IA,msa,IA,209010.922
395223,298,Wichita Falls - TX,msa,TX,164037.0151
395152,299,Texarkana - TX,msa,TX,191523.6533
395182,300,Valdosta - GA,msa,GA,201757.1488
394800,301,Logan - UT,msa,UT,373861.7208
394595,302,Flagstaff - AZ,msa,AZ,610030.2306
395036,303,Rocky Mount - NC,msa,NC,189756.3288
395000,304,Pottsville - PA,msa,PA,130975.1883
394515,305,Dalton - GA,msa,GA,235273.0065
394783,306,Lebanon - PA,msa,PA,260882.6361
394880,307,Morristown - TN,msa,TN,290755.3013
395232,308,Winchester - VA,msa,VA,330733.1801
395221,309,Wheeling - WV,msa,OH,150968.4362
394879,310,Morgantown - WV,msa,WV,226921.397
394756,311,La Crosse - WI,msa,WI,263624.058
394900,312,Napa - CA,msa,CA,856737.124
395013,313,Rapid City - SD,msa,SD,326337.7326
395139,314,Sumter - SC,msa,SC,187603.0677
394577,315,Eureka - CA,msa,CA,454105.8833
395117,316,Springfield - OH,msa,OH,181389.1489
394668,317,Harrisonburg - VA,msa,VA,304408.484
394368,318,Battle Creek - MI,msa,MI,184632.768
395094,319,Sherman - TX,msa,TX,267086.6627
394821,320,Manhattan - KS,msa,KS,209470.9216
394442,321,Carbondale - IL,msa,IL,149550.2908
394727,322,Johnstown - PA,msa,PA,117652.6354
394728,323,Jonesboro - AR,msa,AR,195763.3572
394390,324,Bismarck - ND,msa,ND,286477.9599
394661,325,Hammond - LA,msa,LA,222918.7841
394983,326,Pittsfield - MA,msa,MA,343148.3233
394890,327,Mount Vernon - WA,msa,WA,554086.2878
394719,328,Jamestown - NY,msa,NY,153747.528
395153,329,The Villages - FL,msa,FL,423593.8272
394307,330,Albany - OR,msa,OR,388410.0127
394633,331,Glens Falls - NY,msa,NY,275095.8052
394780,332,Lawton - OK,msa,OK,129736.0062
394474,334,Cleveland - TN,msa,TN,300141.7893
395098,335,Sierra Vista - AZ,msa,AZ,254016.2536
394325,336,Ames - IA,msa,IA,243982.0523
394824,337,Mansfield - OH,msa,OH,172464.9732
395128,338,Staunton - VA,msa,VA,293978.2913
394353,339,Augusta - ME,msa,ME,300044.5909
394321,340,Altoona - PA,msa,PA,159772.6768
394905,341,New Bern - NC,msa,NC,252480.1939
394588,342,Farmington - NM,msa,NM,252675.2363
395120,343,St. Joseph - MO,msa,MO,194416.5004
395054,344,San Angelo - TX,msa,TX,245249.8495
395218,345,Wenatchee - WA,msa,WA,509179.6534
394949,346,Owensboro - KY,msa,KY,190701.9565
753890,347,Holland - MI,msa,MI,285659.1423
394810,348,Lumberton - NC,msa,NC,134667.0446
394778,349,Lawrence - KS,msa,KS,268691.5897
394635,350,Goldsboro - NC,msa,NC,214738.4438
395213,351,Watertown - NY,msa,NY,200833.2905
395089,352,Sheboygan - WI,msa,WI,244484.3122
395217,353,Weirton - WV,msa,OH,136189.1282
394867,354,Missoula - MT,msa,MT,532039.023
394407,356,Bozeman - MT,msa,MT,621394.8914
394333,357,Anniston - AL,msa,AL,174494.8584
394374,358,Beckley - WV,msa,WV,143441.0755
395225,359,Williamsport - PA,msa,PA,214935.1862
394423,360,Brunswick - GA,msa,GA,281219.4014
753872,361,California - MD,msa,MD,348437.2331
395173,361,Twin Falls - ID,msa,ID,330792.4623
394495,363,Cookeville - TN,msa,TN,295168.0277
394893,364,Muncie - IN,msa,IN,150551.8608
394857,365,Michigan City - IN,msa,IN,225023.108
395039,366,Roseburg - OR,msa,OR,342345.2418
394788,367,Lewiston - ME,msa,ME,303304.0726
394804,368,Longview - WA,msa,WA,398939.4542
394932,369,Ogdensburg - NY,msa,NY,135804.7755
394734,370,Kankakee - IL,msa,IL,197861.1185
394396,371,Bluefield - WV,msa,VA,141181.535
395095,372,Show Low - AZ,msa,AZ,425365.4027
395023,373,Richmond - KY,msa,KY,239975.3899
395168,374,Tullahoma - TN,msa,TN,292826.6053
395222,375,Whitewater - WI,msa,WI,345176.7389
394709,376,Ithaca - NY,msa,NY,300004.2922
394637,377,Grand Forks - ND,msa,MN,220985.9098
394524,378,Decatur - IL,msa,IL,123759.1603
394762,379,LaGrange - GA,msa,GA,192894.2494
394369,380,Bay City - MI,msa,MI,176337.7768
394599,381,Fond du Lac - WI,msa,WI,220684.9354
394630,382,Gettysburg - PA,msa,PA,283273.5081
394620,383,Gadsden - AL,msa,AL,200760.2397
394733,384,Kalispell - MT,msa,MT,601265.5762
394518,385,Danville - VA,msa,VA,182123.8373
394823,386,Mankato - MN,msa,MN,260952.5034
394794,387,Lima - OH,msa,OH,171321.2914
753915,388,Salem - OH,msa,OH,163812.7412
395166,389,Truckee - CA,msa,CA,620845.8349
395080,390,Sebring - FL,msa,FL,271242.7248
394462,391,Cheyenne - WY,msa,WY,342971.5347
394689,392,Hot Springs - AR,msa,AR,244763.9802
394302,393,Adrian - MI,msa,MI,217534.0004
395090,394,Shelby - NC,msa,NC,247008.3589
394542,396,Dubuque - IA,msa,IA,230832.648
394852,397,Meridian - MS,msa,MS,108151.4878
753912,398,Pinehurst - NC,msa,NC,378326.3722
394953,399,Paducah - KY,msa,KY,183948.6572
395190,400,Victoria - TX,msa,TX,211395.4421
395038,401,Rome - GA,msa,GA,227472.8934
395086,402,Sevierville - TN,msa,TN,416861.6901
394882,403,Moses Lake - WA,msa,WA,337601.7582
394340,404,Ashtabula - OH,msa,OH,166990.4871
394441,405,Cape Girardeau - MO,msa,MO,218854.2833
394311,406,Albertville - AL,msa,AL,223103.7902
394580,407,Fairbanks - AK,msa,AK,323504.7575
394410,408,Brainerd - MN,msa,MN,339222.5353
394513,409,Cumberland - MD,msa,MD,164357.5207
394928,410,Ocean City - NJ,msa,NJ,632098.3441
394505,411,Corvallis - OR,msa,OR,495562.866
394988,412,Pocatello - ID,msa,ID,303100.9053
394501,413,Corning - NY,msa,NY,155929.877
394911,414,New Philadelphia - OH,msa,OH,194719.8486
395140,415,Sunbury - PA,msa,PA,155836.4193
395175,416,Ukiah - CA,msa,CA,528433.5942
753887,417,Hermiston - OR,msa,OR,294314.3098
394469,418,Clarksburg - WV,msa,WV,168585.4196
394964,419,Parkersburg - WV,msa,WV,161120.5373
394373,420,Beaver Dam - WI,msa,WI,253047.4913
394980,421,Pine Bluff - AR,msa,AR,130676.4062
394641,422,Grants Pass - OR,msa,OR,407194.3691
394511,424,Cullman - AL,msa,AL,226382.8576
394809,425,Lufkin - TX,msa,TX,208320.1403
395248,426,Zanesville - OH,msa,OH,205123.8065
394907,427,New Castle - PA,msa,PA,156783.4299
394925,428,Oak Harbor - WA,msa,WA,595674.3332
394942,429,Orangeburg - SC,msa,SC,156755.4784
395212,430,Watertown - WI,msa,WI,302924.1078
394847,431,Meadville - PA,msa,PA,162420.312
394568,432,Elmira - NY,msa,NY,148679.2006
394644,433,Great Falls - MT,msa,MT,299281.7811
394776,434,Laurel - MS,msa,MS,178701.7734
395042,435,Russellville - AR,msa,AR,182585.0691
394704,436,Indiana - PA,msa,PA,159730.899
394859,437,Midland - MI,msa,MI,195459.6166
394755,438,Kokomo - IN,msa,IN,164070.6641
394395,439,Bloomsburg - PA,msa,PA,230393.3665
394941,440,Opelousas - LA,msa,LA,166236.3031
394675,441,Helena - MT,msa,MT,446962.1251
394744,442,Key West - FL,msa,FL,1114610.783
395145,443,Talladega - AL,msa,AL,197348.3722
395133,444,Stillwater - OK,msa,OK,208690.609
394489,445,Columbus - IN,msa,IN,237548.2652
394345,446,Athens - TX,msa,TX,284190.13
394452,447,Centralia - WA,msa,WA,433619.0253
394822,448,Manitowoc - WI,msa,WI,207139.3252
394682,449,Hinesville - GA,msa,GA,214424.9879
394541,450,DuBois - PA,msa,PA,142863.7004
395205,451,Warsaw - IN,msa,IN,256534.3283
394986,452,Plattsburgh - NY,msa,NY,202118.3318
395126,453,Statesboro - GA,msa,GA,241884.0566
394445,454,Casper - WY,msa,WY,279319.4029
395231,455,Wilson - NC,msa,NC,211675.9889
753881,456,Glenwood Springs - CO,msa,CO,730700.3836
395085,457,Seneca - SC,msa,SC,273065.9004
394866,458,Minot - ND,msa,ND,235885.8679
394936,459,Olean - NY,msa,NY,142380.2599
394465,460,Chillicothe - OH,msa,OH,214598.667
395077,461,Searcy - AR,msa,AR,187184.3564
394638,462,Grand Island - NE,msa,NE,243162.8448
394994,463,Port Angeles - WA,msa,WA,497008.3628
394350,464,Auburn - NY,msa,NY,192766.0596
394699,465,Huntsville - TX,msa,TX,258574.2274
394738,466,Keene - NH,msa,NH,343502.2344
394674,467,Heber - UT,msa,UT,1031158.671
395010,468,Quincy - IL,msa,IL,167878.7425
395062,469,Sandusky - OH,msa,OH,203588.8656
394593,470,Findlay - OH,msa,OH,214825.1226
394614,471,Frankfort - KY,msa,KY,218574.8765
394516,472,Danville - IL,msa,IL,100351.8593
394298,473,Aberdeen - WA,msa,WA,360493.8824
394999,474,Portsmouth - OH,msa,OH,139759.9813
395106,475,Somerset - PA,msa,PA,174356.9614
753928,476,Wisconsin Rapids - WI,msa,WI,192791.692
753893,477,Jefferson - GA,msa,GA,323083.4509
394736,478,Kapaa - HI,msa,HI,944118.2453
394955,479,Palatka - FL,msa,FL,241126.7343
394626,480,Gallup - NM,msa,NM,218148.7306
394683,481,Hobbs - NM,msa,NM,204389.9671
395088,482,Shawnee - OK,msa,OK,177306.1327
394884,484,Mount Airy - NC,msa,NC,226863.852
395132,485,Stevens Point - WI,msa,WI,245146.181
394647,486,Greeneville - TN,msa,TN,242597.4649
394655,488,Greenwood - SC,msa,SC,205207.1038
394764,489,Lake City - FL,msa,FL,248598.1087
394752,490,Klamath Falls - OR,msa,OR,306086.9863
394877,491,Morehead City - NC,msa,NC,434115.3559
394472,492,Clearlake - CA,msa,CA,350837.9579
394305,493,Alamogordo - NM,msa,NM,192200.6477
395027,494,Roanoke Rapids - NC,msa,NC,119172.4036
394587,495,Farmington - MO,msa,MO,202211.6041
394897,496,Muskogee - OK,msa,OK,156181.8014
394826,497,Marion - IN,msa,IN,130092.788
394586,498,Faribault - MN,msa,MN,310437.7715
395021,499,Richmond - IN,msa,IN,155425.0273
394829,500,Marquette - MI,msa,MI,240381.2144
394922,501,North Wilkesboro - NC,msa,NC,231663.5383
394885,502,Mount Pleasant - MI,msa,MI,186214.3081
395024,503,Rio Grande City - TX,msa,TX,162608.5338
394827,504,Marion - OH,msa,OH,163213.8634
394360,505,Baraboo - WI,msa,WI,299570.0579
395016,506,Red Bluff - CA,msa,CA,333634.0827
394825,507,Marinette - WI,msa,WI,184098.0074
395040,509,Roswell - NM,msa,NM,180590.3123
395092,510,Shelton - WA,msa,WA,466730.85
394540,511,Dublin - GA,msa,GA,203374.3648
394899,512,Nacogdoches - TX,msa,TX,227767.2911
395105,513,Somerset - KY,msa,KY,218240.276
394496,514,Coos Bay - OR,msa,OR,368938.2343
394600,515,Forest City - NC,msa,NC,228411.8495
394836,516,Martinsville - VA,msa,VA,152883.5274
395020,517,Rexburg - ID,msa,ID,362485.6112
394787,518,Lewiston - ID,msa,ID,352389.8373
394759,519,Laconia - NH,msa,NH,470493.6592
394629,520,Georgetown - SC,msa,SC,370496.3786
394343,521,Athens - OH,msa,OH,191072.9039
395063,522,Sanford - NC,msa,NC,263414.8109
394570,523,Enid - OK,msa,OK,145870.6556
394889,524,Mount Vernon - OH,msa,OH,252667.7391
395199,525,Walla Walla - WA,msa,WA,405229.7886
394309,526,Albemarle - NC,msa,NC,283275.4376
394701,527,Hutchinson - KS,msa,KS,150537.2844
394693,528,Hudson - NY,msa,NY,408355.222
395124,529,Starkville - MS,msa,MS,216284.1093
394443,530,Carlsbad - NM,msa,NM,241202.0353
394631,531,Gillette - WY,msa,WY,297260.6209
395136,532,Sturgis - MI,msa,MI,190939.9318
395044,533,Rutland - VT,msa,VT,304938.0341
394509,534,Crossville - TN,msa,TN,336610.2536
395071,536,Sayre - PA,msa,PA,192005.228
395049,537,Salina - KS,msa,KS,179084.0484
753903,538,Marietta - OH,msa,OH,185809.9799
394591,539,Fergus Falls - MN,msa,MN,279784.0915
394362,540,Barre - VT,msa,VT,373851.0404
394618,541,Fremont - OH,msa,OH,170507.0024
394939,542,Oneonta - NY,msa,NY,197461.7827
394490,543,Columbus - MS,msa,MS,187694.22
394923,544,Norwalk - OH,msa,OH,174722.8312
394365,545,Batavia - NY,msa,NY,195747.1383
394336,546,Ardmore - OK,msa,OK,186683.5136
394956,547,Palestine - TX,msa,TX,211859.6502
394605,548,Fort Madison - IA,msa,IA,130368.0865
394456,549,Charleston - IL,msa,IL,128985.2401
394592,550,Fernley - NV,msa,NV,368287.5308
394444,551,Carson City - NV,msa,NV,439403.6636
394551,552,Eagle Pass - TX,msa,TX,225593.0865
394432,553,Calhoun - GA,msa,GA,250078.3288
753877,554,Cullowhee - NC,msa,NC,408972.4682
394737,555,Kearney - NE,msa,NE,240802.8921
394582,556,Fairmont - WV,msa,WV,182596.2049
394940,557,Ontario - OR,msa,OR,333441.5393
394621,558,Gaffney - SC,msa,SC,219191.0564
394977,559,Picayune - MS,msa,MS,212914.5931
